"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Ireland","IRL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","173.741","181.021","181.934","177.799","182.654","177.867","179.381","171.271","177.153","179.396","184.105","175.363","184.682","187.241","184.816","177.648","175.335","171.67","182.19","178.889","175.559","169.445","162.933","166.045","157.017","154.834","148.844","145.485","138.807","138.957","133.277","132.963","128.203","129.173","121.694","125.484","123.816","123.066","123.634","121.392","119.257","112.224","113.266","102.195","101.714","96.634","94.661","93.919","90.364","92.992","86.762","86.556","83.667","81.065","78.763","74.33","72.089","70.771","70.339","71.605","67.313","","",
"Iran, Islamic Rep.","IRN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","379.547","374.821","386.826","371.587","366.413","362.791","360.295","354.854","362.357","347.679","344.644","337.136","335.276","327.051","321.309","313.445","306.88","303.196","321.124","293.277","327.023","427.785","415.773","403.184","327.544","321.712","315.349","313.198","306.644","232.204","254.133","227.384","227.125","220.674","220.137","214.638","216.361","210.797","203.039","196.604","189.732","186.268","176.971","185.88","167.186","161.205","161.016","154.965","157.641","156.806","161.742","154.045","145.04","143.721","135.806","133.452","127.687","125.2","121.821","127.359","154.124","151.24","",
"Iraq","IRQ","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","361.743","363.326","357.49","358.861","347.977","338.923","334.026","312.843","312.675","313.307","296.064","286.381","282.431","276.04","335.477","328.552","256.774","251.119","252.183","248.492","386.884","475.441","467.142","464.973","463.547","455.207","451.986","445.084","519.933","430.313","427.144","341.306","241.335","241.444","245.371","250.256","248.44","260.816","268.444","263.557","255.853","250.902","252.904","310.428","336.169","343.735","388.65","388.705","333.295","278.011","265.397","247.599","238.095","233.569","219.125","200.684","247.681","208.762","165.028","166.628","206.793","183.88","",
"Iceland","ISL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","153.436","164.814","178.373","195.862","170.93","180.68","180.72","163.934","158.178","170.991","183.453","173.901","170.093","174.178","187.686","186.533","139.847","154.149","134.952","141.838","140.608","134.102","131.839","156.519","129.987","114.466","128.471","121.685","126.036","101.283","116.7","119.289","93.287","91.447","95.714","101.019","95.225","91.988","84.137","92.711","98.715","84.97","82.738","66.85","73.303","68.893","76.407","71.115","63.474","73.242","70.548","58.852","66.886","67.441","68.392","67.533","65.669","75.761","69.032","64.223","66.072","","",
"Israel","ISR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","145.742639383977","","","","","","","","","","155","","","","","","","","","","138","","","136.108","133.645","128.845","130.691","124.543","126.022","116.23","107.039","109.893","112.413","107.737","108.009","107.505","103.245","103.213","105.601","99.145","102.6","98.35","98.074","92.814","90.852","89.197","87.053","84.345","83.727","78.558","77.076","75.748","75.427","75.007","72.471","72.987","70.873","","","","","","",
"Italy","ITA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","189.301","188.131","194.212","195.703","186.208","186.141","177.704","179.125","179.693","184.543","175.783","174.982","175.418","173.392","170.479","173.776","172.249","170.051","168.316","166.143","165.671","159.969","154.907","156.408","148.597","145.685","141.195","137.706","133.777","131.365","130.512","131.665","127.392","122.016","121.501","119.096","114.728","110.152","107.652","104.959","101.334","99.544","95.824","92.243","86.976","84.356","82.979","80.536","78.548","76.385","73.052","71.981","70.628","67.898","66.045","67.307","64.479","66.506","63.203","61.477","","","",
"Jamaica","JAM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","233.112","229.824","231.928","220.52","213.436","212.146","210.687","214.655","224.776","227.453","226.278","228.052","224.54","218.027","213.996","210.467","202.186","199.762","196.396","188.672","184.011","176.912","169.798","171.214","173.273","168.883","165.992","154.412","151.787","145.984","145.104","149.646","149.507","154.971","161.193","166.902","173.619","180.053","188.093","191.274","193.486","200.326","203.996","209.88","214.798","210.817","206.667","196.577","188.641","179.933","171.526","162.342","146.852","143.705","154.63","172.324","185.5","191.1","196.132","197.133","195.289","212.067","",
"Jordan","JOR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","360.236","349.284","339.081","330.069","319.009","309.697","304.688","291.889","283.765","276.586","300.258","265.449","256.013","250.103","244.701","238.902","233.482","228.456","223.764","219.5","214.908","209.842","205.088","200.856","196.787","193.139","189.691","186.176","182.163","178.567","175.186","172.416","169.687","167.182","164.96","162.801","160.697","158.76","156.841","154.434","151.84","149.163","146.677","144.127","141.751","140.08","137.2","135.031","132.989","131.06","129.266","127.493","125.77","123.75","121.02","118.291","116.35","113.411","110.837","108.406","115.343","125.741","",
"Japan","JPN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","217.397","211.046","206.683","197.819","193.332","190.092","184.624","179.028","176.227","174.652","172.966","164.196","160.212","155.819","150.038","145.989","141.801","137.399","134.551","131.56","130.442","127.718","125.497","128.636","125.493","122.01","119.599","115.54","114.241","110.634","108.856","107.299","106.506","104.812","101.252","102.39","98.684","97.487","100.708","101.712","98.382","96.695","95.051","95.879","92.677","92.668","89.142","87.189","85.382","84.429","82.824","83.291","77.023","75.083","72.613","70.18","68.737","66.604","65.289","64.375","64.547","64.319","",
"Kazakhstan","KAZ","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","390.769","387.794","386.444","384.927","384.04","380.768","382.346","381.121","380.764","380.657","380.588","378.567","374.706","372.98","373.312","369.687","370.311","369.924","367.075","366.964","365.48","359.978","357.905","348.327","342.854","338.328","333.434","326.052","330.443","335.485","340.997","351.342","358.842","366.856","373.732","382.387","389.063","390.174","393.114","393.765","394.509","395.341","394.553","394.07","391.217","390.856","381.646","369.015","353.403","337.653","318.507","305.951","303.129","285.972","276.485","269.752","256.092","250.618","246.569","246.621","277.164","274.47","",
"Kenya","KEN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","391.69","384.818","380.139","376.659","372.757","371.92","366.555","363.423","363.682","358.68","355.945","350.719","341.744","327.326","331.937","326.241","339.564","338.605","338.848","322.821","307.036","265.593","271.141","269.989","277.576","290.056","298.397","304.39","319.202","329.214","340.666","354.005","373.111","384.002","389.927","404.833","419.768","431.565","440.747","446.391","451.008","456.279","452.234","446.141","435.008","421.682","412.381","402.78","401.166","396.384","392.736","393.028","394.737","387.989","389.771","394.214","386.588","391.564","389.762","381.951","389.647","419.404","",
"Kyrgyz Republic","KGZ","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","406.736","403.584","400.838","397.729","394.495","392.747","389.153","383.942","379.669","376.689","373.903","367.188","364.728","359.635","355.683","349.841","345.696","341.492","338.795","333.182","334.876","331.992","326.06","325.707","326.579","320.722","315.721","312.717","313.198","310.032","315.831","320.935","328.261","333.761","339.026","340.258","338.389","332.451","324.383","317.042","318.772","314.809","319.766","315.571","311.69","313.677","309.67","303.104","304.396","296.249","287.717","285.311","276.98","270.904","260.812","252.916","255.964","249.818","251.03","245.786","271.377","269.527","",
"Cambodia","KHM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","498.628","498.394","492.595","486.135","482.49","477.379","470.697","478.78","477.822","473.412","768.169","762.741","754.357","751.268","751.046","999.015","994.209","818.57","813.462","732.162","524.231","520.697","514.912","504.161","493.7","482.221","472.379","396.837","378.76","383.343","372.735","357.451","350.676","347.357","341.803","334.032","335.415","324.943","321.753","314.332","305.293","293.302","284.663","272.432","259.27","253.708","247.02","240.908","234.076","224.665","224.289","219.421","211.76","211.913","204.043","203.957","204.574","197.252","198.608","197.16","200.73","218.555","",
"Kiribati","KIR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","424.413","419.041","412.832","405.317","397.357","389.253","381.075","372.848","365.129","357.93","351.264","345.505","341.126","336.614","333.631","331.678","330.127","339.977","326.824","324.965","322.699","320.346","317.762","314.795","311.529","307.967","303.968","298.988","293.497","287.845","281.947","276.579","271.431","266.546","262.32","258.688","255.57","252.564","249.549","246.685","243.749","240.98","238.995","237.702","237.302","237.547","238.194","238.916","238.977","238.421","236.921","235.003","232.819","230.457","227.873","225.125","222.497","219.952","217.243","213.431","211.651","208.417","",
"St. Kitts and Nevis","KNA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","301.294","298.145","295.662","290.848","294.88","299.637","305.036","308.471","313.188","316.893","325.28","339.045","362.904","368.848","349.043","323.301","314.321","308.589","308.085","310.373","306.582","284.905","265.683","267.825","280.461","291.82","297.522","294.456","295.364","303.606","305.71","290.857","273.795","262.16","271.312","277.3","271.579","259.84","258.7","246.016","233.47","224.103","224.169","222.579","218.263","211.698","210.805","212.726","214.082","216.544","219.437","220.74","223.178","230.943","239.972","242.713","237.899","234.778","236.04","234.936","234.91","235.148","",
"Korea, Rep.","KOR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","418.218","412.822","407.949","413.999","400.609","389.568","374.919","349.956","356.406","353.559","356.628","350.833","348.337","343.802","339.92","336.048","332.483","344.869","339.378","319.143","339.266","300.409","304.817","313.461","289.405","289.541","281.05","277.553","264.199","256.636","233.201","226.144","218.244","211.589","206.849","201.282","195.756","184.201","175.694","166.033","158.382","147.229","141.3","140.409","134.967","128.038","121.863","116.282","110.083","101.914","97.322","90.447","86.912","80.3","74.642","70.803","66.374","62.251","60.44","57.021","72.497","69.268","",
"Kuwait","KWT","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","283.369","273.12","263.099","249.095","242.837","228.639","220.952","212.958","207.424","199.588","191.164","188.212","183.514","185.927","186.093","193.757","195.443","194.167","185.967","171.127","162.792","152.84","149.243","147.505","138.728","136.034","129.517","120.886","119.478","117.187","165.168","151.855","106.819","105.28","106.605","111.7","110.412","108.596","103.801","99.272","94.011","90.798","89.483","91.13","96.498","95.554","97.555","94.869","93.002","88.59","81.242","75.861","72.509","69.106","65.17","64.129","60.943","60.066","59.965","59.479","84.858","64.407","",
"Latin America & Caribbean (excluding high income)","LAC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","331.207396091344","325.797291670428","321.227977142044","316.587439130454","312.907876582786","311.202493315637","306.238843770617","303.986236282893","302.212711825157","299.999508230874","302.377297532753","292.865323330652","290.10116433353","285.999643540581","283.603218114137","280.720087737938","281.581602836065","278.781971831626","278.5074309387","277.968121492521","274.713705975215","272.327283625869","270.644920388777","263.638028912652","260.162946016152","256.649145761803","250.942240417993","247.781840700999","243.727580908805","242.073262645449","242.42362034502","240.213111049501","238.139247122559","235.50915680543","231.536818112798","229.906188191807","226.181465574707","223.449991228577","220.29901229682","216.617356393833","215.877556859512","212.627851112686","210.24748592718","206.995689974927","204.124660290494","199.207151318447","197.33876827707","195.943382044785","192.755605387057","190.283154113902","192.520302202518","185.959695832775","183.129493293418","179.145295555667","175.561451371847","176.084328907938","177.369730308418","174.863244690974","173.666187174763","171.398133022622","209.561454725805","229.735799240601","",
